Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,115.35110473632812,536.9199829101562,1.113598108291626,1211.9000244140625,46.934268951416016,17789.669921875,115.43322780172772,543.0800170898438,1.1190000772476196,1219.800048828125,47.023077550369074,17809.1796875,113.86369979596746,525.635986328125,1.1117039918899536,1205.4000244140625,46.57016216496261,17664.7890625,114.9769699843296,531.1069946289062,1.113598108291626,1215.699951171875,46.57016216496261,17754.55078125,4679600.0,86061800,0.0,2717.0,25324800.0,78530000.0
2016-06-02,115.75260162353516,537.9719848632812,1.1189061403274536,1209.800048828125,46.60568618774414,17838.560546875,115.91685470881507,540.3519897460938,1.1219995021820068,1217.0,46.83658516020979,17838.560546875,114.35645387962661,533.0780029296875,1.1150000095367432,1209.5999755859375,46.037324698138995,17703.55078125,115.57010128964257,536.5150146484375,1.1192944049835205,1212.4000244140625,46.747776560145425,17789.05078125,4802100.0,60378200,0.0,1627.0,22840800.0,75560000.0
2016-06-03,116.23623657226562,569.1939697265625,1.115200161933899,1240.0999755859375,45.99293518066406,17807.060546875,116.41874387249321,574.6380004882812,1.1350003480911255,1244.5,46.552414275628934,17833.169921875,114.93133896389043,536.9199829101562,1.113800287246704,1206.4000244140625,45.82420048637396,17689.6796875,115.36022241699818,537.6820068359375,1.1153992414474487,1209.0999755859375,46.51689421319656,17799.80078125,5485600.0,122020000,0.0,1622.0,23368300.0,82270000.0
2016-06-04,,572.7269897460938,,,,,,590.1320190429688,,,,,,564.2379760742188,,,,,,569.7050170898438,,,,,,94925296,,,,
2016-06-05,,574.9769897460938,,,,,,582.8079833984375,,,,,,569.177978515625,,,,,,573.3079833984375,,,,,,68874096,,,,
2016-06-06,120.3608169555664,585.5369873046875,1.1350995302200317,1244.5999755859375,46.29486083984375,17920.330078125,120.52507702429978,586.469970703125,1.1379995346069336,1247.300048828125,46.49023296889589,17949.6796875,116.30012481815393,574.6019897460938,1.1333242654800415,1240.0,46.08172360450337,17822.810546875,116.43700356747014,574.6019897460938,1.1350995302200317,1244.4000244140625,46.17053219743745,17825.689453125,6996200.0,72138896,0.0,1135.0,18243300.0,71870000.0
2016-06-07,120.3881607055664,576.5969848632812,1.1364023685455322,1244.4000244140625,46.26822280883789,17938.279296875,121.72043943412055,590.2589721679688,1.1379995346069336,1244.9000244140625,46.82770516283144,18003.23046875,120.28779736959848,567.5139770507812,1.1340054273605347,1236.5,46.26822280883789,17936.220703125,120.82617816157067,585.4450073242188,1.1364669799804688,1244.0,46.3925548557157,17936.220703125,4424000.0,107770000,0.0,281.0,20866800.0,78750000.0
2016-06-08,121.36458587646484,581.64501953125,1.1357828378677368,1259.800048828125,46.21493148803711,18005.05078125,121.84821807469339,582.8389892578125,1.14199960231781,1264.0,46.57015567121185,18016.0,120.48856469400532,573.1300048828125,1.1356538534164429,1247.300048828125,46.06395858471942,17931.91015625,120.92658224717724,577.1669921875,1.1356538534164429,1247.5999755859375,46.19716977072319,17931.91015625,3883700.0,80265800,0.0,406.0,21149400.0,71260000.0
2016-06-09,121.45580291748047,574.6300048828125,1.140706181526184,1270.199951171875,45.84193801879883,17985.189453125,122.11281510645101,582.2030029296875,1.1416958570480347,1271.4000244140625,46.17940384158202,18005.220703125,120.37902752626995,570.9509887695312,1.130799651145935,1258.0999755859375,45.72649194833951,17915.880859375,120.54328753545245,582.2030029296875,1.1406019926071167,1262.5,46.17940384158202,17969.98046875,3811200.0,71301000,0.0,381.0,20305700.0,69690000.0
2016-06-10,119.66727447509766,577.469970703125,1.1315033435821533,1273.4000244140625,45.717613220214844,17865.33984375,120.56153570933323,579.1270141601562,1.1324002742767334,1278.0,46.22381030287477,17938.8203125,118.96463368625795,573.3250122070312,1.1273995637893677,1265.300048828125,45.326865605370685,17812.33984375,120.23302959334538,575.8369750976562,1.131196141242981,1267.5999755859375,45.33574477010983,17938.8203125,3828600.0,66991900,0.0,397.0,25833200.0,90540000.0
2016-06-11,,606.7269897460938,,,,,,607.1160278320312,,,,,,578.6740112304688,,,,,,578.6740112304688,,,,,,82357000,,,,
2016-06-12,,672.7839965820312,,,,,,684.843994140625,,,,,,607.0390014648438,,,,,,609.6840209960938,,,,,,277084992,,,,
2016-06-13,118.55403137207031,704.3759765625,1.1239995956420898,1284.4000244140625,44.52760314941406,17732.48046875,120.00492791132858,716.0040283203125,1.1302001476287842,1287.300048828125,45.04268275997482,17893.279296875,118.51753687264232,664.4869995117188,1.1236965656280518,1273.0,43.56849418132648,17731.349609375,119.3479155305543,671.6539916992188,1.1241008043289185,1276.199951171875,44.03028864288754,17830.5,3645000.0,243295008,0.0,328.0,83217800.0,101690000.0
2016-06-14,119.08329010009766,685.5590209960938,1.1291015148162842,1285.5999755859375,44.25230407714844,17674.8203125,119.17454723294617,704.5040283203125,1.1299946308135986,1289.699951171875,44.492078773310254,17733.919921875,117.25825883419577,662.8040161132812,1.1190000772476196,1277.800048828125,44.02140515741353,17595.7890625,118.28940595507306,704.5040283203125,1.1287955045700073,1281.800048828125,44.314468389146086,17710.76953125,3717000.0,186694000,0.0,554.0,42577100.0,93740000.0
2016-06-15,118.77303314208984,694.468994140625,1.1213024854660034,1285.800048828125,44.12798309326172,17640.169921875,120.23304973920884,696.302978515625,1.1260005235671997,1296.199951171875,44.509851612507255,17762.9609375,118.59965295128403,672.5609741210938,1.1190940141677856,1278.800048828125,44.12798309326172,17629.009765625,119.43004548415243,685.6849975585938,1.1213024854660034,1284.5999755859375,44.207909141189894,17703.650390625,3324800.0,99223800,0.0,162.0,33757600.0,94130000.0
2016-06-16,118.05213165283203,766.3079833984375,1.1262656450271606,1296.0999755859375,44.749629974365234,17733.099609375,118.52664363512736,773.7219848632812,1.1299996376037598,1316.4000244140625,44.82067685629285,17754.91015625,115.7982241037231,696.5230102539062,1.1132001876831055,1281.0999755859375,43.96813121167042,17471.2890625,118.00651701466778,696.5230102539062,1.1261261701583862,1296.300048828125,43.97701376576226,17602.23046875,4066100.0,271633984,0.0,251.0,31188600.0,91950000.0
2016-06-17,118.46278381347656,748.9089965820312,1.1252011060714722,1292.5,44.51873779296875,17675.16015625,118.61790979714841,775.3560180664062,1.129600167274475,1300.0999755859375,44.78515684519741,17733.439453125,117.54113413111352,716.5560302734375,1.1226003170013428,1280.300048828125,44.24343618596797,17602.779296875,118.47190395702788,768.4869995117188,1.1270017623901367,1280.300048828125,44.76739512335523,17733.439453125,6739600.0,363320992,0.0,129.0,45710500.0,248680000.0
2016-06-18,,756.2269897460938,,,,,,777.989990234375,,,,,,733.9290161132812,,,,,,748.7559814453125,,,,,,252718000,,,,
2016-06-19,,763.781005859375,,,,,,766.6209716796875,,,,,,745.6279907226562,,,,,,756.68798828125,,,,,,136184992,,,,
2016-06-20,121.13644409179688,737.2260131835938,1.13490629196167,1290.0,44.4654541015625,17804.869140625,122.18583144657946,764.083984375,1.1383998394012451,1291.199951171875,45.14038600313267,17946.359375,119.73117621528185,732.7269897460938,1.130799651145935,1280.300048828125,44.429930656700456,17736.869140625,119.86804798368554,763.927001953125,1.13490629196167,1288.9000244140625,44.97165133388905,17736.869140625,4331900.0,174511008,0.0,153.0,35607900.0,99380000.0
2016-06-21,120.0140609741211,666.6519775390625,1.1322976350784302,1270.5,45.46006774902344,17829.73046875,121.6200834892964,735.8829956054688,1.1350003480911255,1293.9000244140625,45.67320494096873,17877.83984375,119.98668661880838,639.0700073242188,1.12440025806427,1266.300048828125,44.545361448097374,17799.80078125,121.53796042335826,735.8829956054688,1.1322848796844482,1293.9000244140625,44.580884878038376,17827.330078125,2841100.0,309944000,0.0,134.0,34097800.0,85130000.0
2016-06-22,120.2421875,596.1160278320312,1.1250618696212769,1268.0,45.28247833251953,17780.830078125,121.51058365857799,678.6699829101562,1.1335041522979736,1269.199951171875,45.699866970551064,17920.16015625,120.06880730386835,587.4829711914062,1.1237596273422241,1264.9000244140625,45.24695488613744,17770.359375,120.54331932635233,665.9149780273438,1.1252011060714722,1267.0,45.362404393028086,17832.669921875,2640800.0,266392992,0.0,53.0,28816800.0,89440000.0
2016-06-23,121.866455078125,623.9769897460938,1.1328235864639282,1261.199951171875,46.099483489990234,18011.0703125,122.77897063254917,629.3270263671875,1.1422044038772583,1270.5,46.23269468024364,18011.0703125,121.11818564003364,558.1389770507812,1.1320003271102905,1255.199951171875,45.42455514903616,17844.109375,122.19496123467299,597.4429931640625,1.1327978372573853,1263.4000244140625,45.540001233707734,17844.109375,4113900.0,253462000,0.0,218.0,29028800.0,98070000.0
2016-06-24,115.45147705078125,665.2990112304688,1.1324002742767334,1320.0,44.25230407714844,17400.75,118.07039947430513,681.7269897460938,1.1335169076919556,1355.5999755859375,45.23805390498293,17946.630859375,115.16859942691636,625.27197265625,1.0919057130813599,1253.699951171875,43.977002561372494,17356.33984375,116.92975491105392,625.5750122070312,1.1330032348632812,1253.699951171875,44.234542361191835,17946.630859375,9707300.0,224316992,0.0,694.0,133503000.0,239000000.0
2016-06-25,,665.1229858398438,,,,,,691.7310180664062,,,,,,646.5590209960938,,,,,,665.281005859375,,,,,,126656000,,,,
2016-06-26,,629.3670043945312,,,,,,665.97998046875,,,,,,616.9340209960938,,,,,,665.9310302734375,,,,,,109225000,,,,
2016-06-27,111.96566772460938,655.2750244140625,1.103594422340393,1322.5,43.00902557373047,17140.240234375,114.74884324820951,655.2750244140625,1.1081929206848145,1331.699951171875,43.648434013111135,17355.2109375,111.64628863877212,620.5239868164062,1.0973997116088867,1320.0,42.66268046496663,17063.080078125,114.68496743104207,629.3489990234375,1.10349702835083,1330.0,43.60402801438587,17355.2109375,6169000.0,122134000,0.0,92.0,50216300.0,138740000.0
2016-06-28,113.05155181884766,647.0009765625,1.1015034914016724,1315.300048828125,43.90596008300781,17409.720703125,113.84544285987043,659.2479858398438,1.1110000610351562,1315.5999755859375,43.932604353454494,17409.720703125,111.96565607801327,637.7730102539062,1.1016006469726562,1314.0999755859375,43.22214919503166,17190.509765625,113.60818686566687,658.1019897460938,1.1016006469726562,1314.800048828125,43.44416558511348,17190.509765625,4438100.0,138384992,0.0,1072.0,38140700.0,112190000.0
2016-06-29,115.88035583496094,639.8900146484375,1.1073951721191406,1323.9000244140625,44.88282775878906,17694.6796875,116.18148765834933,644.6820068359375,1.1128050088882446,1327.4000244140625,45.0426798076095,17704.509765625,113.2979419392535,628.2839965820312,1.10515558719635,1311.5999755859375,44.22565784833827,17456.01953125,114.51158241440453,644.1220092773438,1.107800006866455,1311.5999755859375,44.323345587917515,17456.01953125,4916700.0,142456000,0.0,414.0,31304000.0,106380000.0
2016-06-30,118.5083999633789,673.3369750976562,1.1128050088882446,1318.4000244140625,45.442317962646484,17929.990234375,118.5083999633789,675.4030151367188,1.1154004335403442,1323.5,45.55776744640983,17930.609375,115.96248749183519,636.6079711914062,1.1053999662399292,1314.5,44.84731559960005,17711.80078125,115.96248749183519,640.5910034179688,1.1125946044921875,1315.800048828125,45.042691127860856,17712.759765625,4110800.0,138980000,0.0,560.0,28527800.0,133030000.0
2016-07-01,118.34415435791016,676.2960205078125,1.1106051206588745,1336.699951171875,45.433441162109375,17949.369140625,118.93728394823458,686.1539916992188,1.1170001029968262,1344.199951171875,45.9307591746192,18002.380859375,117.86052218761274,669.593994140625,1.1074001789093018,1321.9000244140625,45.35351511345068,17916.91015625,118.20726865899285,672.5150146484375,1.1103708744049072,1324.5,45.40680027512374,17924.240234375,3247900.0,134431008,0.0,137.0,21400400.0,82160000.0
2016-07-02,,703.7020263671875,,,,,,703.7020263671875,,,,,,676.3989868164062,,,,,,676.7340087890625,,,,,,112354000,,,,
2016-07-03,,658.6640014648438,,,,,,704.968017578125,,,,,,649.0089721679688,,,,,,704.968017578125,,,,,,129512000,,,,
2016-07-04,,683.6619873046875,1.1131023168563843,,,,,683.6619873046875,1.1150000095367432,,,,,650.5079956054688,1.1099998950958252,,,,,658.8040161132812,1.1131023168563843,,,,,92008400,0.0,,,
2016-07-05,115.86210632324219,670.6270141601562,1.1146035194396973,1356.4000244140625,45.442317962646484,17840.619140625,117.71451186897511,683.4910278320312,1.1180005073547363,1356.800048828125,45.54000572677688,17904.44921875,115.55184740043221,665.0659790039062,1.1075999736785889,1339.699951171875,45.0604528474938,17785.279296875,117.19437129585765,683.208984375,1.1145538091659546,1342.199951171875,45.140378891991254,17904.44921875,4829400.0,130476000,0.0,90.0,24806400.0,103650000.0
2016-07-06,115.85298919677734,677.3309936523438,1.1065007448196411,1364.9000244140625,45.62881851196289,17918.619140625,116.17236829045756,681.8980102539062,1.109000325202942,1374.9000244140625,45.77090889436344,17926.91015625,113.11544217333191,670.4180297851562,1.103399634361267,1359.0,44.749631941814435,17713.44921875,116.11761957781012,670.4180297851562,1.106439471244812,1359.0,45.09597703718439,17807.470703125,3981700.0,134960992,0.0,130.0,28167500.0,93000000.0
2016-07-07,116.04460144042969,640.56201171875,1.1099025011062622,1360.0999755859375,45.62881851196289,17895.880859375,116.9571169952877,682.4320068359375,1.1108001470565796,1368.5999755859375,45.8330732249323,17984.94921875,115.21421590571829,611.833984375,1.1057995557785034,1350.5,45.35351691394224,17816.650390625,115.81647255171518,678.0900268554688,1.1100010871887207,1366.800048828125,45.66433856678657,17924.240234375,3049400.0,258091008,0.0,207.0,19585200.0,81570000.0
2016-07-08,118.70915985107422,666.5230102539062,1.1065741777420044,1356.5999755859375,46.445831298828125,18146.740234375,119.04680011631238,666.7069702148438,1.1108001470565796,1365.800048828125,46.499116455658445,18166.76953125,116.49175346236916,636.4669799804688,1.1010003089904785,1335.0,45.77978208310583,17971.220703125,117.34952041769648,640.68798828125,1.1065007448196411,1361.300048828125,45.9396341658953,17971.220703125,3597800.0,141970000,0.0,249.0,28391000.0,93460000.0
2016-07-09,,650.9600219726562,,,,,,666.3839721679688,,,,,,633.3989868164062,,,,,,666.3839721679688,,,,,,180536000,,,,
2016-07-10,,649.3599853515625,,,,,,652.2940063476562,,,,,,641.2639770507812,,,,,,650.5989990234375,,,,,,102532000,,,,
2016-07-11,120.48855590820312,647.6589965820312,1.1043988466262817,1355.0,46.70337677001953,18226.9296875,121.5927059309705,659.6290283203125,1.107200264930725,1371.800048828125,46.916514035323765,18283.900390625,119.35704545472744,644.97998046875,1.1019999980926514,1353.0,46.596809831218366,18161.529296875,119.39353995288849,648.4840087890625,1.1047039031982422,1371.699951171875,46.62345071899318,18161.529296875,3929900.0,107910000,0.0,26.0,22269200.0,80880000.0
2016-07-12,119.36617279052734,664.551025390625,1.1058032512664795,1334.0999755859375,47.25397491455078,18347.669921875,121.36458433942659,675.2589721679688,1.1124002933502197,1356.0,47.42270956507503,18371.94921875,118.9281691667869,646.7789916992188,1.1053999662399292,1330.300048828125,46.88098894798476,18259.119140625,121.18208398985841,648.2830200195312,1.1058032512664795,1353.5999755859375,47.01419676988615,18259.119140625,4318400.0,138172992,0.0,252.0,27317600.0,90170000.0
2016-07-13,118.72740936279297,654.468017578125,1.1062926054000854,1342.4000244140625,47.520389556884766,18372.119140625,119.89542825711742,668.7000122070312,1.1119993925094604,1342.4000244140625,47.831214554682546,18390.16015625,118.05214278293397,654.468017578125,1.1044000387191772,1336.699951171875,47.22732966560846,18315.759765625,119.79505098070437,664.7969970703125,1.1060723066329956,1341.5,47.5647955477855,18356.779296875,3061400.0,131449000,0.0,7.0,25356800.0,80920000.0
2016-07-14,120.04142761230469,658.0780029296875,1.1094961166381836,1331.300048828125,47.72465515136719,18506.41015625,120.37905392204559,662.9019775390625,1.1170001029968262,1341.4000244140625,47.94667159005707,18537.5703125,118.80952600689324,652.9229736328125,1.1091995239257812,1322.699951171875,47.58256476611374,18414.30078125,120.11443052974,652.9229736328125,1.109594702720642,1341.4000244140625,47.81346037176234,18414.30078125,3984100.0,98511400,0.0,20.0,24545500.0,87050000.0
2016-07-15,120.80795288085938,663.2550048828125,1.1106051206588745,1326.5,47.68913269042969,18516.55078125,121.13645908958311,667.0770263671875,1.115700364112854,1333.699951171875,47.95555174480486,18557.4296875,119.95018589564268,659.0399780273438,1.1058766841888428,1322.9000244140625,47.25397897104533,18471.619140625,120.2695719599713,659.1710205078125,1.1106421947479248,1333.699951171875,47.911149133692675,18508.880859375,2944900.0,81673104,0.0,52.0,32024400.0,123690000.0
2016-07-16,,660.7670288085938,,,,,,666.4600219726562,,,,,,659.333984375,,,,,,663.781005859375,,,,,,50330200,,,,
2016-07-17,,679.458984375,,,,,,682.364990234375,,,,,,661.9929809570312,,,,,,661.9929809570312,,,,,,74407904,,,,
2016-07-18,121.7569580078125,673.1060180664062,1.1053143739700317,1328.4000244140625,47.920021057128906,18533.05078125,122.1767213385333,681.5549926757812,1.109000325202942,1335.0,48.257486948433076,18556.130859375,120.40643872773144,668.625,1.1038258075714111,1326.199951171875,47.55591428072495,18489.83984375,120.79882770252307,679.8090209960938,1.105534315109253,1327.5,47.689125481627045,18521.55078125,3338400.0,69465000,0.0,54.0,31433900.0,75540000.0
2016-07-19,122.87935638427734,672.864013671875,1.1071866750717163,1331.5,47.14740753173828,18559.009765625,123.80099214527931,673.2769775390625,1.1080701351165771,1333.199951171875,47.86674195890079,18562.529296875,121.20945113352231,667.6320190429688,1.100199580192566,1326.4000244140625,47.00531715710515,18495.109375,121.28245405378236,672.7379760742188,1.107137680053711,1328.5,47.69800730997898,18503.119140625,3390000.0,61203300,0.0,322.0,53336500.0,85840000.0
2016-07-20,122.93411254882812,665.6849975585938,1.1013579368591309,1318.800048828125,49.6517448425293,18595.029296875,123.35386196092495,672.9290161132812,1.1030004024505615,1337.5,50.47764607633514,18622.009765625,122.31359465092807,663.3599853515625,1.0984002351760864,1315.5,49.31427898444596,18555.650390625,122.77898655532415,672.8060302734375,1.1014549732208252,1331.0,49.86488206545068,18582.69921875,2669400.0,94636400,0.0,751.0,89893300.0,93230000.0
2016-07-21,121.84821319580078,665.0120239257812,1.1019526720046997,1330.5,49.55405807495117,18517.23046875,123.17135809880266,666.218994140625,1.1057995557785034,1330.5,49.93592654065493,18590.439453125,121.39195537242884,660.4149780273438,1.0986005067825317,1312.800048828125,49.518534639141215,18469.669921875,122.9706035426083,665.22802734375,1.1017341613769531,1312.800048828125,49.71391014839467,18589.9609375,2814100.0,60491800,0.0,318.0,32776700.0,86800000.0
2016-07-22,121.79345703125,650.6190185546875,1.1032899618148804,1323.0999755859375,50.23786926269531,18570.849609375,121.8117112417552,666.5830078125,1.1040000915527344,1330.699951171875,50.29115441672108,18571.30078125,119.14716738719498,646.7219848632812,1.0968003273010254,1320.4000244140625,49.536296646012,18491.58984375,120.22392910099245,664.9219970703125,1.1033143997192383,1330.699951171875,49.802719028439505,18524.150390625,4844900.0,134169000,0.0,55.0,32157200.0,87710000.0
2016-07-23,,655.5560302734375,,,,,,656.3660278320312,,,,,,648.5239868164062,,,,,,650.7260131835938,,,,,,69532200,,,,
2016-07-24,,661.2849731445312,,,,,,663.1099853515625,,,,,,652.7930297851562,,,,,,655.4099731445312,,,,,,118184000,,,,
2016-07-25,121.3098373413086,654.0969848632812,1.097044587135315,1319.300048828125,50.37996292114258,18493.060546875,121.63834354472745,661.8280029296875,1.0998003482818604,1319.300048828125,50.388845474579725,18555.689453125,120.79883078574245,653.39501953125,1.0953621864318848,1313.800048828125,49.962570989836706,18452.619140625,121.5288321943316,661.2630004882812,1.0969241857528687,1315.699951171875,50.149067347299855,18554.490234375,3078600.0,78176496,0.0,548.0,25610600.0,76810000.0
2016-07-26,123.052734375,651.7839965820312,1.0991184711456299,1320.699951171875,50.40660858154297,18473.75,123.16223179148685,656.2249755859375,1.1023997068405151,1320.699951171875,50.877285714958774,18522.470703125,120.91743728632498,645.8790283203125,1.0979998111724854,1315.199951171875,50.184592152402146,18387.220703125,121.2733178137903,654.2260131835938,1.0989856719970703,1315.199951171875,50.193474706680824,18497.369140625,4667300.0,225135008,0.0,63.0,28079000.0,85370000.0
2016-07-27,124.06562042236328,654.3519897460938,1.0987803936004639,1326.5999755859375,49.900421142578125,18472.169921875,127.25029078360386,657.4559936523438,1.1010003089904785,1326.5999755859375,50.44214187754365,18542.390625,123.83749153464657,648.447021484375,1.0982855558395386,1326.0,49.82937763297909,18430.939453125,124.2298665380558,651.6270141601562,1.0988044738769531,1326.0,50.27341057800624,18473.26953125,5661700.0,147460992,0.0,215388.0,32327500.0,111370000.0
2016-07-28,121.37370300292969,655.0349731445312,1.1073460578918457,1332.300048828125,49.91816329956055,18456.349609375,123.97437820517446,657.594970703125,1.1119993925094604,1344.300048828125,50.060253650763364,18483.259765625,120.95395359643176,654.4920043945312,1.1060845851898193,1330.0999755859375,49.483013081121214,18368.8203125,123.55461487479255,654.4920043945312,1.1068191528320312,1339.5,49.73167034880083,18461.009765625,5142400.0,86428400,0.0,56908.0,37550400.0,85750000.0
2016-07-29,121.96685028076172,656.9920043945312,1.108438491821289,1349.0,50.3355598449707,18432.240234375,122.09460192021113,657.7960205078125,1.1196001768112183,1353.300048828125,50.406603333293866,18466.55078125,120.72582838730267,654.7860107421875,1.1074001789093018,1325.800048828125,49.77607755323165,18371.119140625,121.41021515375691,655.1110229492188,1.1083648204803467,1333.199951171875,49.96257052124416,18442.51953125,3559100.0,60703500,0.0,6076.0,30558700.0,111550000.0
2016-07-30,,655.0469970703125,,,,,,658.2230224609375,,,,,,654.208984375,,,,,,657.0120239257812,,,,,,38456100,,,,
2016-07-31,,624.6810302734375,,,,,,655.2849731445312,,,,,,624.364990234375,,,,,,655.0999755859375,,,,,,110818000,,,,
2016-08-01,121.55619812011719,606.27197265625,1.1168068647384644,1351.4000244140625,50.246761322021484,18404.509765625,122.48695392206352,626.1190185546875,1.1184005737304688,1353.5,50.3977308721053,18467.029296875,121.09080629526224,605.8839721679688,1.115599513053894,1345.5999755859375,49.85601022730675,18355.75,121.55619812011719,624.6019897460938,1.1167818307876587,1348.800048828125,50.26451965568856,18434.5,3067300.0,121887000,0.0,1257.0,26003400.0,83470000.0
2016-08-02,120.0870590209961,547.4650268554688,1.1168068647384644,1364.4000244140625,50.246761322021484,18313.76953125,121.72957596861146,612.8480224609375,1.1232004165649414,1366.0,50.530942088522046,18403.650390625,119.8589301200625,531.333984375,1.1163579225540161,1346.5999755859375,50.00698316509252,18247.7890625,121.31894673170763,606.39697265625,1.1167070865631104,1352.0999755859375,50.48653609124849,18401.150390625,3156800.0,330932992,0.0,2941.0,35122000.0,89680000.0
2016-08-03,120.33341979980469,566.35498046875,1.1219062805175781,1356.0999755859375,50.59309387207031,18355.0,120.86268048385139,573.3599853515625,1.1219995021820068,1364.699951171875,50.71742250311731,18355.0,120.10529091481294,541.5469970703125,1.1164003610610962,1353.300048828125,50.16682282803726,18283.23046875,120.24217660013727,548.656005859375,1.1218559741973877,1362.4000244140625,50.33555405764375,18313.080078125,2359300.0,207982000,0.0,715.0,22075600.0,78550000.0
2016-08-04,119.73119354248047,578.2890014648438,1.1151504516601562,1358.800048828125,50.96608352661133,18352.05078125,120.95396126345217,579.4959716796875,1.1155610084533691,1361.5999755859375,51.081533001547285,18397.869140625,119.5030646128715,565.7769775390625,1.1117781400680542,1347.0,50.32667521952157,18325.169921875,120.45207483353546,566.3289794921875,1.1152374744415283,1354.4000244140625,50.442124694457526,18351.4296875,3008500.0,125292000,0.0,381.0,26587700.0,64500000.0
2016-08-05,120.2056884765625,575.0430297851562,1.1134741306304932,1336.4000244140625,51.472286224365234,18543.529296875,120.85358074583664,578.281005859375,1.116146206855774,1360.800048828125,51.69430264533407,18543.529296875,119.54867606294644,569.9819946289062,1.1049113273620605,1333.699951171875,51.01937421617758,18402.80078125,120.64370603489621,578.281005859375,1.1134493350982666,1357.5999755859375,51.196988030492996,18402.80078125,3119500.0,66127900,0.0,1107.0,29335200.0,92420000.0
2016-08-06,,587.7780151367188,,,,,,588.39599609375,,,,,,569.468994140625,,,,,,575.030029296875,,,,,,80797296,,,,
2016-08-07,,592.6900024414062,,,,,,597.5130004882812,,,,,,586.8159790039062,,,,,,587.77099609375,,,,,,82398400,,,,
2016-08-08,120.62544250488281,591.0540161132812,1.1089547872543335,1333.4000244140625,51.56110382080078,18529.2890625,121.31894936618271,592.9940185546875,1.110600233078003,1335.4000244140625,51.58774471190029,18569.310546875,120.2239334026995,588.0469970703125,1.1073706150054932,1327.800048828125,51.31244308229679,18502.029296875,120.57981393892862,592.7360229492188,1.1087703704833984,1330.0,51.56110382080078,18541.890625,2443800.0,61194100,0.0,587.0,19473500.0,71810000.0
2016-08-09,121.01780700683594,587.801025390625,1.1083648204803467,1339.0,51.685401916503906,18533.05078125,121.35544722640381,591.0910034179688,1.1121997833251953,1339.4000244140625,51.95182083297912,18585.3203125,120.66192650158065,584.7930297851562,1.107200264930725,1328.5,51.52554988907871,18507.75,121.1181842736455,591.0380249023438,1.1086843013763428,1331.800048828125,51.65875765346616,18538.05078125,3013900.0,92228096,0.0,620.0,16920700.0,60090000.0
2016-08-10,121.70787811279297,592.10302734375,1.111580491065979,1344.300048828125,51.525569915771484,18495.66015625,122.85797524799797,599.9840087890625,1.1200001239776611,1354.199951171875,51.79198893579707,18561.75,121.18344111956075,586.3709716796875,1.111815333366394,1344.300048828125,51.34795610652055,18468.779296875,121.54227086417384,587.6480102539062,1.111815333366394,1344.800048828125,51.64989856593665,18541.48046875,2642200.0,102905000,0.0,110.0,15756900.0,62780000.0
2016-08-11,122.37035369873047,589.1199951171875,1.1186434030532837,1342.5,51.774234771728516,18613.51953125,122.88559504696762,597.5419921875,1.1190940141677856,1350.4000244140625,51.907445995032184,18638.33984375,121.72630201343401,589.1199951171875,1.113800287246704,1334.800048828125,51.53445660240318,18519.080078125,122.23234763733615,592.1240234375,1.1186057329177856,1341.5999755859375,51.53445660240318,18519.080078125,2275700.0,74514400,0.0,666.0,18162300.0,71470000.0
2016-08-12,122.46234130859375,587.5590209960938,1.113908290863037,1335.800048828125,51.454524993896484,18576.470703125,123.08798737418523,589.9099731445312,1.1219995021820068,1351.800048828125,51.67654141697842,18606.060546875,122.02990368826458,583.8109741210938,1.1132633686065674,1333.199951171875,51.17034424336775,18535.859375,122.27831454645899,588.7979736328125,1.1138957738876343,1336.800048828125,51.53445104171405,18595.650390625,2522600.0,69218000,0.0,113.0,21655200.0,61580000.0
2016-08-13,,585.5880126953125,,,,,,589.7739868164062,,,,,,584.97900390625,,,,,,587.3569946289062,,,,,,43563000,,,,
2016-08-14,,570.4730224609375,,,,,,585.666015625,,,,,,564.781005859375,,,,,,585.5889892578125,,,,,,60851100,,,,
2016-08-15,123.8976821899414,567.239990234375,1.1166945695877075,1340.300048828125,51.614383697509766,18636.05078125,124.21050527825363,573.5800170898438,1.1205737590789795,1340.5999755859375,51.951849652355186,18722.609375,122.87639525163816,563.239990234375,1.1155484914779663,1333.5999755859375,51.47229330405415,18559.9296875,123.01440130846022,570.4940185546875,1.1166945695877075,1336.5,51.51669591681486,18588.58984375,2812600.0,57262300,0.0,62.0,19283900.0,62350000.0
